1.052621984854340553e-03,4.313822719268500805e-04,-1.576534355990588665e-03,3.363527184774284251e-06,4.099532670807093382e-04,2.014973579207435250e-04,-4.204930446576327085e-04,-3.406879259273409843e-04,-2.655114803928881884e-04,9.249322465620934963e-04
-7.601034012623131275e-04,9.179103653877973557e-04,-2.465434605255723000e-03,5.715403822250664234e-04,-1.542271093057934195e-05,-5.641598181682638824e-05,-1.036366564221680164e-03,8.509272593073546886e-04,-1.870639243861660361e-05,4.494758322834968567e-04
-7.588703883811831474e-04,3.491559764370322227e-04,1.337437191978096962e-03,-9.395365486852824688e-04,1.000303425826132298e-03,-7.393531268462538719e-04,8.491445332765579224e-04,-2.209401136497035623e-04,1.648031466174870729e-04,9.660127943789120764e-06
5.840815720148384571e-04,4.177735827397555113e-04,-9.224322857335209846e-04,4.797418077941983938e-04,1.352866820525377989e-04,5.545787862502038479e-04,-7.819356978870928288e-04,4.263724549673497677e-04,8.952113566920161247e-04,-1.914860476972535253e-04
1.296534755965694785e-04,1.082828151993453503e-03,-5.330836283974349499e-04,-6.358902464853599668e-05,3.733368357643485069e-04,1.422642817487940192e-04,1.697896659607067704e-04,-9.359890827909111977e-05,4.749876679852604866e-04,-5.360477007343433797e-05
-2.558140258770436049e-04,-5.943169235251843929e-04,-1.041466020978987217e-03,3.066315257456153631e-04,1.140971435233950615e-04,2.079976547975093126e-04,-9.279914083890616894e-04,3.904550394508987665e-04,4.954767427989281714e-05,2.485089062247425318e-04
-3.128229000139981508e-04,1.490302674937993288e-04,1.811628811992704868e-03,3.934398700948804617e-04,8.188825449906289577e-04,-9.880209108814597130e-04,3.423517628107219934e-04,9.925818303599953651e-04,-7.341650780290365219e-05,-5.602382589131593704e-05
6.204018136486411095e-04,8.893074118532240391e-05,2.180145122110843658e-03,7.458549225702881813e-05,1.347389188595116138e-04,4.989914596080780029e-04,2.161099691875278950e-04,-1.278785639442503452e-04,-2.258002132293768227e-05,-4.636454832507297397e-05
-1.097117710742168128e-04,5.026433500461280346e-04,-1.446089590899646282e-04,3.681339439935982227e-04,-1.576216018293052912e-04,-3.105986106675118208e-04,-5.143628222867846489e-04,3.486266941763460636e-04,-1.557357172714546323e-04,-2.957900287583470345e-04
6.476756534539163113e-04,-1.772804716893006116e-05,1.235319359693676233e-04,-7.482803630409762263e-05,2.146389742847532034e-04,5.909226019866764545e-04,2.476746740285307169e-04,-5.729433905798941851e-05,-8.790843276074156165e-05,2.251616242574527860e-04
-5.119460402056574821e-04,3.316067159175872803e-04,-4.915961762890219688e-04,-3.338264068588614464e-04,2.483096322976052761e-04,3.569080145098268986e-04,-1.067728662746958435e-04,-1.512524206191301346e-03,5.779275088571012020e-04,2.205816272180527449e-04
3.843427111860364676e-04,-2.011070610024034977e-04,-1.459011924453079700e-03,-4.308829084038734436e-04,1.913734877234674059e-06,-2.220837050117552280e-04,-3.949739948438946158e-06,-2.301009226357564330e-04,2.006429422181099653e-04,-2.670156845852034166e-06
-8.804139797575771809e-04,3.885255719069391489e-04,1.541808713227510452e-03,-1.535074443381745368e-05,-2.844156115315854549e-04,-1.439811167074367404e-04,-5.627033533528447151e-04,3.881843003910034895e-04,2.849464071914553642e-04,6.167559768073260784e-04
7.778059807606041431e-04,7.940295472508296371e-05,6.637081969529390335e-04,-4.828779783565551043e-04,-3.198179765604436398e-04,-4.365463391877710819e-04,-1.435937592759728432e-04,3.400033165235072374e-04,4.303433233872056007e-04,-2.584021422080695629e-04
6.173510337248444557e-04,8.154939860105514526e-04,4.577907675411552191e-04,3.051656240131705999e-04,-3.997407038696110249e-04,5.456277285702526569e-04,-1.742981403367593884e-04,6.793299689888954163e-05,1.150772004621103406e-04,3.806901513598859310e-04
-3.005060425493866205e-04,-3.269758017268031836e-04,-9.170721168629825115e-04,-4.035292295156978071e-05,8.490088512189686298e-04,4.430321860127151012e-04,1.866238453658297658e-04,-3.265194536652415991e-04,-2.157535782316699624e-04,4.019564948976039886e-04
7.866364467190578580e-05,-3.385722229722887278e-04,3.345406730659306049e-04,-5.767625407315790653e-05,-3.451450029388070107e-04,-2.295352351211477071e-05,-6.171456188894808292e-04,-1.537872740300372243e-04,-4.460497075342573225e-05,3.418803098611533642e-04
-2.209459926234558225e-04,-2.862073597498238087e-04,7.440464105457067490e-04,-4.006656818091869354e-04,-2.160894509870558977e-04,9.424710879102349281e-04,4.770550003740936518e-04,3.163023793604224920e-04,-1.372507540509104729e-04,3.311328473500907421e-04
-2.044008851953549311e-06,-4.477026595850475132e-05,-4.143162805121392012e-04,-1.580217940500006080e-04,-4.610998439602553844e-04,2.124552411260083318e-04,4.383564737509004772e-05,7.210090989246964455e-04,6.614382436964660883e-05,1.874713780125603080e-04
1.286374317714944482e-04,-3.812641371041536331e-04,-1.139240222983062267e-03,6.527834921143949032e-05,6.109712103352649137e-06,-9.551799157634377480e-04,-5.473580094985663891e-04,1.690865174168720841e-04,-2.999909920617938042e-04,-9.376846719533205032e-05
-5.426349234767258167e-04,-5.617642891593277454e-04,-7.747367490082979202e-04,-3.455600235611200333e-04,-5.174266989342868328e-04,9.299543307861313224e-05,-1.855745795182883739e-04,8.534755033906549215e-05,2.471742336638271809e-04,2.731646818574517965e-04
2.098690747516229749e-04,4.676490425481460989e-05,-5.922686341364169493e-06,1.152597396867349744e-04,3.198065969627350569e-04,3.210397553630173206e-04,8.846922719385474920e-05,5.593082823907025158e-05,1.982893882086500525e-04,7.579939847346395254e-05
-6.094417767599225044e-04,-1.012377251754514873e-04,-1.506582135334610939e-03,3.409693308640271425e-04,5.078670437796972692e-05,-8.293621067423373461e-05,4.025429661851376295e-04,-5.078202229924499989e-04,4.323021275922656059e-04,1.218786746903788298e-05
-8.540831040591001511e-04,8.627104398328810930e-05,-1.553949259687215090e-04,-9.519843297312036157e-05,2.843324618879705667e-04,-4.096974444109946489e-04,-5.084868753328919411e-04,4.584138223435729742e-04,7.057916081976145506e-05,-7.205994916148483753e-05
2.478331443853676319e-04,-9.034428512677550316e-05,-1.596824731677770615e-03,-4.458488256204873323e-04,-6.730101886205375195e-04,-2.744199591688811779e-04,1.250954810529947281e-04,4.088235727977007627e-04,1.461241918150335550e-04,-1.362985785817727447e-04
-5.390872684074565768e-05,5.522301216842606664e-05,6.774115026928484440e-04,4.964525487594073638e-06,-3.520397294778376818e-04,6.672139279544353485e-04,-8.554222404200118035e-06,1.807953367460868321e-06,-1.480244536651298404e-04,-2.142724115401506424e-04
7.180133252404630184e-04,-8.173740934580564499e-04,4.676018434111028910e-04,-5.933238935540430248e-05,4.125401319470256567e-04,2.745958336163312197e-04,1.186957961181178689e-04,5.889644380658864975e-04,3.115662548225373030e-05,1.303392537010950036e-06
-4.030911950394511223e-04,8.985571184894070029e-05,-2.698180032894015312e-04,-2.186159545090049505e-04,-1.596656366018578410e-04,8.875955973053351045e-05,-2.528585027903318405e-04,-3.927540965378284454e-04,3.496605495456606150e-05,-4.732430097647011280e-04
2.479387621860951185e-04,-1.944888354046270251e-04,-3.166156820952892303e-04,-5.368810889194719493e-06,-3.411708166822791100e-04,4.420641344040632248e-04,-2.970582572743296623e-04,-2.914958167821168900e-04,1.492760493420064449e-04,2.198971342295408249e-04
2.694693394005298615e-04,3.651709412224590778e-04,5.240917671471834183e-04,-3.571736451704055071e-04,6.196762551553547382e-04,1.784007181413471699e-04,8.952519419835880399e-05,3.920743765775114298e-04,-4.118543583899736404e-04,-1.426744129275903106e-04
-6.031428929418325424e-04,1.909379934659227729e-04,1.105654228013008833e-04,7.439941691700369120e-05,2.166982449125498533e-04,-3.404355375096201897e-04,-3.747983719222247601e-04,-8.931459160521626472e-04,1.286387996515259147e-04,-1.816393050830811262e-04
6.803242140449583530e-04,-6.090721581131219864e-04,-2.944908919744193554e-04,-2.525319578126072884e-04,4.925921093672513962e-04,-9.339900134364143014e-05,-1.635278167668730021e-04,-3.945380449295043945e-04,-3.917658468708395958e-04,5.485384099301882088e-05
